CH1,CH2,CH3,CH4,CH5
519.0,508.0,525.0,525.0,515.0
514.0,503.0,520.0,521.0,517.0
512.0,502.0,518.0,515.0,519.0
514.0,508.0,521.0,518.0,521.0
512.0,506.0,519.0,518.0,516.0
517.0,508.0,517.0,515.0,518.0
518.0,513.0,520.0,519.0,509.0
525.0,517.0,522.0,518.0,507.0
525.0,519.0,513.0,515.0,506.0
518.0,514.0,508.0,510.0,509.0
509.0,509.0,504.0,505.0,511.0
507.0,504.0,499.0,504.0,514.0
506.0,503.0,502.0,501.0,516.0
504.0,499.0,502.0,505.0,517.0
507.0,502.0,509.0,513.0,519.0
514.0,504.0,516.0,521.0,514.0
515.0,504.0,521.0,525.0,516.0
517.0,505.0,525.0,522.0,513.0
517.0,506.0,520.0,520.0,515.0
509.0,503.0,518.0,518.0,519.0
519.0,505.0,520.0,518.0,511.0
517.0,509.0,519.0,520.0,510.0
523.0,512.0,520.0,516.0,512.0
519.0,512.0,518.0,522.0,510.0
520.0,517.0,518.0,514.0,507.0
516.0,512.0,509.0,509.0,509.0
514.0,510.0,505.0,507.0,511.0
507.0,507.0,503.0,506.0,513.0
496.0,500.0,495.0,501.0,519.0
498.0,499.0,497.0,504.0,519.0
501.0,501.0,505.0,513.0,518.0
508.0,508.0,513.0,515.0,515.0
511.0,500.0,518.0,521.0,516.0
515.0,508.0,519.0,522.0,514.0
520.0,505.0,521.0,520.0,511.0
514.0,503.0,519.0,513.0,517.0
514.0,505.0,519.0,519.0,517.0
514.0,506.0,514.0,517.0,515.0
515.0,508.0,518.0,516.0,512.0
521.0,514.0,523.0,520.0,513.0
519.0,516.0,520.0,520.0,507.0
520.0,515.0,518.0,515.0,504.0
518.0,514.0,511.0,509.0,508.0
509.0,509.0,505.0,507.0,514.0
515.0,509.0,508.0,507.0,512.0
507.0,505.0,505.0,504.0,515.0
507.0,502.0,503.0,505.0,516.0
509.0,502.0,507.0,514.0,516.0
514.0,503.0,512.0,519.0,513.0
515.0,504.0,519.0,523.0,512.0
520.0,507.0,525.0,528.0,511.0
515.0,505.0,523.0,523.0,520.0
515.0,504.0,515.0,519.0,516.0
517.0,506.0,522.0,516.0,516.0
518.0,506.0,521.0,516.0,517.0
520.0,509.0,519.0,520.0,511.0
526.0,513.0,520.0,520.0,507.0
521.0,515.0,518.0,521.0,504.0
523.0,516.0,519.0,516.0,504.0
515.0,512.0,511.0,509.0,508.0
508.0,508.0,503.0,505.0,515.0
506.0,505.0,501.0,499.0,515.0
500.0,505.0,500.0,503.0,520.0
500.0,500.0,502.0,506.0,518.0
502.0,503.0,512.0,519.0,518.0
509.0,506.0,518.0,523.0,522.0
511.0,504.0,521.0,521.0,515.0
515.0,503.0,527.0,522.0,515.0
517.0,505.0,524.0,521.0,517.0
522.0,505.0,521.0,517.0,521.0
516.0,506.0,521.0,519.0,518.0
518.0,510.0,520.0,517.0,514.0
517.0,512.0,520.0,519.0,512.0
521.0,513.0,521.0,518.0,509.0
520.0,516.0,519.0,519.0,505.0
518.0,516.0,513.0,513.0,509.0
515.0,511.0,508.0,509.0,508.0
511.0,507.0,501.0,506.0,508.0
507.0,503.0,503.0,503.0,515.0
501.0,501.0,501.0,504.0,518.0
504.0,498.0,506.0,508.0,515.0
512.0,502.0,512.0,514.0,515.0
513.0,504.0,519.0,523.0,516.0
522.0,507.0,523.0,524.0,513.0
515.0,503.0,521.0,522.0,517.0
513.0,502.0,520.0,519.0,515.0
512.0,507.0,517.0,517.0,516.0
